,product_index,product_type,product_brand,product_name,product_price,average_rate,no_of_rates,seller,website
10,H5300001_S_AXMM1810F6LG3-32GBCB,smartphone,小米,紅米 7 3GB+32GB（平行進口）夢幻藍,1099.0,0.0,0,Citylink,https://www.hktvmall.com/hktv/zh/main/Citylink/s/H5300001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/紅米-7-3GB32GB平行進口夢幻藍/p/H5300001_S_AXMM1810F6LG3-32GBCB
11,H5912001_S_Xa0066-bk,smartphone,小米,紅米 NOTE 6 Pro 4+64GB-黑（香港行貨）,1388.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/紅米-NOTE-6-Pro-464GB黑香港行貨/p/H5912001_S_Xa0066-bk
12,G5031001_S_101-APPIXS-MT9927A_A,smartphone,APPLE,"iPhone XS 256GB, 金色 #HK行貨",9799.0,0.0,0,Metro-com,https://www.hktvmall.com/hktv/zh/main/Metro-com/s/G5031001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/iPhone-XS-256GB-金色-HK行貨/p/G5031001_S_101-APPIXS-MT9927A_A
13,H5982001_S_blackberrykey2le64gbred,smartphone,BlackBerry,BlackBerry Key 2 LE 64GB Red 香港行貨一年保養,3480.0,0.0,0,Xero,https://www.hktvmall.com/hktv/zh/main/Xero/s/H5982001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/BlackBerry-Key-2-LE-64GB-Red-香港行貨一年保養/p/H5982001_S_blackberrykey2le64gbred
14,H0577001_S_XIA00278,smartphone,小米,"Xiaomi 米家萬能遙控器 Remote x, mjykq01cm",168.0,1.5,2,King-Power,https://www.hktvmall.com/hktv/zh/main/King-Power/s/H0577001/電子電器/電子電器/視聽娛樂/其他/智能家居設備/Xiaomi-米家萬能遙控器-Remote-x-mjykq01cm/p/H0577001_S_XIA00278
15,H6302001_S_w1000047,smartphone,NOKIA,8110 4G雙卡雙待雙核智能手機電話黃色,560.0,1.0,1,Worldwide-Store,https://www.hktvmall.com/hktv/zh/main/Worldwide-Store/s/H6302001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/8110-4G雙卡雙待雙核智能手機電話黃色/p/H6302001_S_w1000047
16,H5982001_S_blackberrykey2le64gbgold,smartphone,BlackBerry,BlackBerry Key 2 LE 64GB Gold 香港行貨一年保養,3480.0,0.0,0,Xero,https://www.hktvmall.com/hktv/zh/main/Xero/s/H5982001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/BlackBerry-Key-2-LE-64GB-Gold-香港行貨一年保養/p/H5982001_S_blackberrykey2le64gbgold
17,H6725001_S_i6_W_16_3A_U,smartphone,APPLE,"iPhone 6 - 16GB, 二手9成新 (100%正常運作)(平行進口)",1240.0,5.0,1,手機檢測科技有限公司,https://www.hktvmall.com/hktv/zh/main/手機檢測科技有限公司/s/H6725001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/iPhone-6-16GB-二手9成新-100正常運作平行進口/p/H6725001_S_i6_W_16_3A_U
18,H5039001_S_XMMI9T6128BKEU,smartphone,小米,9T 6+128GB 智能手機 (碳纖黑) (平行進口),2688.0,0.0,0,Brilliant-Channel,https://www.hktvmall.com/hktv/zh/main/Brilliant-Channel/s/H5039001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/9T-6128GB-智能手機-碳纖黑-平行進口/p/H5039001_S_XMMI9T6128BKEU
19,H5300001_S_AHUJAT-AL003-32GBBK,smartphone,Huawei,Honor 8A 3GB+32GB 黑色（平行進口）,899.0,1.0,1,Citylink,https://www.hktvmall.com/hktv/zh/main/Citylink/s/H5300001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Honor-8A-3GB32GB-黑色平行進口/p/H5300001_S_AHUJAT-AL003-32GBBK
20,H5912001_S_SY0012-bk,smartphone,SONY,WH-1000XM3 無線藍牙降噪耳罩式耳機-黑色 (平行進口),2198.0,5.0,3,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/WH1000XM3-無線藍牙降噪耳罩式耳機黑色-平行進口/p/H5912001_S_SY0012-bk
21,H0972006_S_Armor_6_Red,smartphone,Ulefone,4G-LTE 三防智能手機 - ARMOR 6 (6+128GB) (紅色) (原廠行貨),2998.0,0.0,0,ASK-Gadgets,https://www.hktvmall.com/hktv/zh/main/ASK-Gadgets/s/H0972006/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/4GLTE-三防智能手機-ARMOR-6-6128GB-紅色-原廠行貨/p/H0972006_S_Armor_6_Red
22,H7019001_S_R1_Gold,smartphone,SHARP ,4G-LTE 智能手機 - R1(金色),699.0,0.0,0,凱訊數碼有限公司,https://www.hktvmall.com/hktv/zh/main/凱訊數碼有限公司/s/H7019001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/4GLTE-智能手機-R1金色/p/H7019001_S_R1_Gold
23,H5912001_S_SAM0039-bk,smartphone,三星,Galaxy A10 A105M 雙卡雙待 2+32GB智能手機-黑 (平行進口),1168.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-A10-A105M-雙卡雙待-232GB智能手機黑-平行進口/p/H5912001_S_SAM0039-bk
24,H5912001_S_SAM0040-we,smartphone,三星,Galaxy A30 SM-A305G雙卡雙待 4+64GB智 能手機-白 (平行進口),1628.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-A30-SMA305G雙卡雙待-464GB智-能手機白-平行進口/p/H5912001_S_SAM0040-we
25,H5300001_S_ASAA60606-64GBBK,smartphone,三星,A60 6GB+64GB 幻影黑（平行進口）,1999.0,0.0,0,Citylink,https://www.hktvmall.com/hktv/zh/main/Citylink/s/H5300001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/A60-6GB64GB-幻影黑平行進口/p/H5300001_S_ASAA60606-64GBBK
26,H6588001_S_OP6_8_128_White,smartphone,OnePlus,OnePlus 6 8GB+128GB 白色 平行進口 中國版,2999.0,5.0,1,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/OnePlus-6-8GB128GB-白色-平行進口-中國版/p/H6588001_S_OP6_8_128_White
27,H0775004_S_XT1770_GY,smartphone,Motorola,Moto E4Plus XT1770 3+32G 智能電話 高質陳列品 (灰),788.0,0.0,0,HKTVmall-Outlet,https://www.hktvmall.com/hktv/zh/main/HKTVmall-Outlet/s/H1137001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Moto-E4Plus-XT1770-332G-智能電話-高質陳列品-灰/p/H0775004_S_XT1770_GY
28,H0972006_S_miplay_128GB,smartphone,小米,Mi Play 128GB ROM + 6GB RAM,1599.0,0.0,0,ASK-Gadgets,https://www.hktvmall.com/hktv/zh/main/ASK-Gadgets/s/H0972006/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Mi-Play-128GB-ROM-6GB-RAM/p/H0972006_S_miplay_128GB
29,H5982001_S_sama305black,smartphone,Samsung 三星,SAMSUNG Galaxy A305 64gb Black 平行進口,1650.0,0.0,0,Xero,https://www.hktvmall.com/hktv/zh/main/Xero/s/H5982001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/SAMSUNG-Galaxy-A305-64gb-Black-平行進口/p/H5982001_S_sama305black
30,H5912001_S_HU0014-gn,smartphone,Huawei,Y9 Prime 2019 4+128GB-綠（香港行貨）,1758.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Y9-Prime-2019-4128GB綠香港行貨/p/H5912001_S_HU0014-gn
31,H0972006_S_A1000_Grey,smartphone,聯想,智能手機 - A1000 (灰色),329.0,0.0,0,ASK-Super-Outlet,https://www.hktvmall.com/hktv/zh/main/ASK-Super-Outlet/s/H1142001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/智能手機-A1000-灰色/p/H0972006_S_A1000_Grey
32,H6588001_S_Sony_Xperia10Plus_Black,smartphone,SONY,Xperia 10 Plus 6GB+64GB 黑色 香港行貨,2499.0,0.0,0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Xperia-10-Plus-6GB64GB-黑色-香港行貨/p/H6588001_S_Sony_Xperia10Plus_Black
33,H6588002_S_Samsung_A40s_Gold_CN,smartphone,Samsung 三星,Galaxy A40s 6GB/64GB A3050 金色 (水貨),1498.0,5.0,1,盛逸百貨,https://www.hktvmall.com/hktv/zh/main/盛逸百貨/s/H6588002/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-A40s-6GB64GB-A3050-金色-水貨/p/H6588002_S_Samsung_A40s_Gold_CN
34,H0710001_S_QP-100-A,smartphone,Bluelounge,收納智能標籤 100 張 * 吾洗箱箱打開黎揾嘢,168.0,0.0,0,DISTEXPRESS,https://www.hktvmall.com/hktv/zh/main/DISTEXPRESS/s/H0710001/家品傢俬/家品傢俬/儲物收納/儲物櫃/收納智能標籤-100-張-吾洗箱箱打開黎揾嘢/p/H0710001_S_QP-100-A
35,H0775001_S_AL06,smartphone,Alcatel,POP4 Plus 5056D 智能電話(灰),599.0,0.0,0,DCONE,https://www.hktvmall.com/hktv/zh/main/DCONE/s/H0775001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/POP4-Plus-5056D-智能電話灰/p/H0775001_S_AL06
36,S6048001_S_ibao001_black,smartphone,智愛寶,智愛寶功能電話,1000.0,0.0,0,榮華愛心科技服務有限公司,https://www.hktvmall.com/hktv/zh/main/榮華愛心科技服務有限公司/s/S6048001/電子電器/電子電器/手機及平板電腦/手提電話/傳統手提電話/智愛寶功能電話/p/S6048001_S_ibao001_black
37,H5912001_S_HU0011-we,smartphone,Huawei,P30 Lite 6+128GB-白（香港行貨）,2188.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/P30-Lite-6128GB白香港行貨/p/H5912001_S_HU0011-we
38,H5912001_S_Xa0073-rd,smartphone,小米,紅米 NOTE 7 Pro 6+128GB-紅（平行進口）,1888.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/紅米-NOTE-7-Pro-6128GB紅平行進口/p/H5912001_S_Xa0073-rd
39,H5300001_S_AOEGM191012256GBNB,smartphone,一加,OnePlus 7 Pro 12GB+256GB 星雲藍（平行進口）,6299.0,0.0,0,Citylink,https://www.hktvmall.com/hktv/zh/main/Citylink/s/H5300001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/OnePlus-7-Pro-12GB256GB-星雲藍平行進口/p/H5300001_S_AOEGM191012256GBNB
40,H6588002_S_Samsung_A40s_Blue_CN,smartphone,三星,Galaxy A40s 6GB/64GB A3050 藍色 (水貨),1498.0,0.0,0,盛逸百貨,https://www.hktvmall.com/hktv/zh/main/盛逸百貨/s/H6588002/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-A40s-6GB64GB-A3050-藍色-水貨/p/H6588002_S_Samsung_A40s_Blue_CN
41,H5300001_S_AXMM1903C3EG2-32GBMBK,smartphone,小米,紅米 7A 32GB 磨砂黑（平行進口）,899.0,5.0,1,Citylink,https://www.hktvmall.com/hktv/zh/main/Citylink/s/H5300001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/紅米-7A-32GB-磨砂黑平行進口/p/H5300001_S_AXMM1903C3EG2-32GBMBK
42,H6293001_S_TL18102310_32_BK,smartphone,Treasure Land,精鋼錶帶，適用於 Apple Watch (38mm),99.0,0.0,0,多寶店,https://www.hktvmall.com/hktv/zh/main/多寶店/s/H6293001/電子電器/電子電器/手機及平板電腦/手機周邊配件/智能手錶-配置/精鋼錶帶適用於-Apple-Watch-38mm/p/H6293001_S_TL18102310_32_BK
43,H0775001_S_AL04,smartphone,Alcatel,A3 4G LTE 5046I智能電話 (白)- Alcatel,409.0,1.0,2,HKTVmall-Outlet,https://www.hktvmall.com/hktv/zh/main/HKTVmall-Outlet/s/H1137001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/A3-4G-LTE-5046I智能電話-白-Alcatel/p/H0775001_S_AL04
44,H6588001_S_Samsung_S10_128_White,smartphone,三星,Galaxy S10 8GB+128GB 幻鑽白色 香港行貨,5099.0,5.0,1,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-S10-8GB128GB-幻鑽白色-香港行貨/p/H6588001_S_Samsung_S10_128_White
45,H5892002_S_130024-5085,smartphone,Speck,Presidio Stay Clear iPhone 11 Pro Max Cases - 透明,238.0,0.0,0,Praesto-Lifestyle,https://www.hktvmall.com/hktv/zh/main/Praesto-Lifestyle/s/H5892002/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/Presidio-Stay-Clear-iPhone-11-Pro-Max-Cases-透明/p/H5892002_S_130024-5085
46,H7007001_S_SAMN975256H01WH01,smartphone,三星,香港行貨(幻白)GALAXY NOTE 10+ N9750 12GB RAM 256GB ROM,7368.0,0.0,0,煒信電信電子科技公司,https://www.hktvmall.com/hktv/zh/main/煒信電信電子科技公司/s/H7007001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/香港行貨幻白GALAXY-NOTE-10-N9750-12GB-RAM-256GB-ROM/p/H7007001_S_SAMN975256H01WH01
47,H6588002_S_Samsung_A60_128_Black_CN,smartphone,三星,Galaxy A60 6GB/128GB A6060 黑色 (水貨),1998.0,0.0,0,盛逸百貨,https://www.hktvmall.com/hktv/zh/main/盛逸百貨/s/H6588002/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-A60-6GB128GB-A6060-黑色-水貨/p/H6588002_S_Samsung_A60_128_Black_CN
48,H0762001_S_galaxy-s10-g9730-8-128-gr-800270634,smartphone,三星,Galaxy S10 (G9730) (8GB+128GB),5338.0,0.0,0,Mob-hk,https://www.hktvmall.com/hktv/zh/main/Mob-hk/s/H0762001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-S10-G9730-8GB128GB/p/H0762001_S_galaxy-s10-g9730-8-128-gr-800270634
49,G5031001_S_APPIXM64_MT732,smartphone,APPLE,"iPhone XS Max 64GB, 金色 #HK行貨",9399.0,0.0,0,Metro-com,https://www.hktvmall.com/hktv/zh/main/Metro-com/s/G5031001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/iPhone-XS-Max-64GB-金色-HK行貨/p/G5031001_S_APPIXM64_MT732
50,H6588001_S_Huawei_Y7_Pro_2019_Black,smartphone,Huawei,Y7 Pro 2019 3GB+32GB 幻夜黑色 香港行貨,1549.0,5.0,1,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Y7-Pro-2019-3GB32GB-幻夜黑色-香港行貨/p/H6588001_S_Huawei_Y7_Pro_2019_Black
51,H6588001_S_Samsung_A70_8_Blue,smartphone,三星,Galaxy A70 8GB+128GB 藍色 香港行貨,3299.0,0.0,0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-A70-8GB128GB-藍色-香港行貨/p/H6588001_S_Samsung_A70_8_Blue
52,H0972006_S_MIX_Black,smartphone,Ulefone,4G-LTE 無邊框智能手機 - MIX (4+64GB) (黑色),899.0,0.0,0,ASK-Gadgets,https://www.hktvmall.com/hktv/zh/main/ASK-Gadgets/s/H0972006/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/4GLTE-無邊框智能手機-MIX-464GB-黑色/p/H0972006_S_MIX_Black
53,H5300001_S_ASAA70506-128GBBK,smartphone,三星,Galaxy A70 6GB+128GB 黑色（平行進口）,2699.0,0.0,0,Citylink,https://www.hktvmall.com/hktv/zh/main/Citylink/s/H5300001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-A70-6GB128GB-黑色平行進口/p/H5300001_S_ASAA70506-128GBBK
54,H0775012_S_htcu12ltwp,smartphone,HTC,U12 Life 暮光紫 (4GB RAM + 64GB ROM),1888.0,5.0,1,HTC,https://www.hktvmall.com/hktv/zh/main/HTC/s/H0775012/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/U12-Life-暮光紫-4GB-RAM-64GB-ROM/p/H0775012_S_htcu12ltwp
55,H0762001_S_Galaxy-A80-A8050-bk-800270196,smartphone,三星,Galaxy A80 (A8050),4398.0,0.0,0,Mob-hk,https://www.hktvmall.com/hktv/zh/main/Mob-hk/s/H0762001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-A80-A8050/p/H0762001_S_Galaxy-A80-A8050-bk-800270196
56,H0972006_S_X_BK,smartphone,Ulefone,"X - 5.85"" / 8核心 / 64GB / 雙鏡頭 / 無線充電",999.0,0.0,0,ASK-Gadgets,https://www.hktvmall.com/hktv/zh/main/ASK-Gadgets/s/H0972006/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/X-585-8核心-64GB-雙鏡頭-無線充電/p/H0972006_S_X_BK
57,H5912001_S_SAM0047-or,smartphone,三星,Galaxy A20 SM-A205G 雙卡雙待 3+32GB 智能手機-紅（香港行貨）,1448.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-A20-SMA205G-雙卡雙待-332GB-智能手機紅香港行貨/p/H5912001_S_SAM0047-or
58,H0762001_S_galaxy-s10-plus-ceramic-g9750-8-512-bk-800270640,smartphone,三星,Galaxy S10 Plus 陶瓷特別版 (G9750) (8GB+512GB),7888.0,0.0,0,Mob-hk,https://www.hktvmall.com/hktv/zh/main/Mob-hk/s/H0762001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-S10-Plus-陶瓷特別版-G9750-8GB512GB/p/H0762001_S_galaxy-s10-plus-ceramic-g9750-8-512-bk-800270640
59,H6588001_S_Huawei_Y7_Pro_2019_Red,smartphone,Huawei,Y7 Pro 2019 3GB+32GB 珊瑚紅 香港行貨,1549.0,5.0,1,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Y7-Pro-2019-3GB32GB-珊瑚紅-香港行貨/p/H6588001_S_Huawei_Y7_Pro_2019_Red
