,product_index,product_type,product_brand,product_name,product_price,average_rate,no_of_rates,seller,website
14,H6588001_S_Vivo_Y91C_Black,smartphone,vivo,Y91C 2GB+32GB 典雅黑色 香港行貨,1049.0,0.0,0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Y91C-2GB32GB-典雅黑色-香港行貨/p/H6588001_S_Vivo_Y91C_Black
15,H6588001_S_Oppo_Reno_6_128_Black,smartphone,OPPO,Reno 6GB+128GB 極夜黑色 平行進口 中國版,2799.0,0.0,0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Reno-6GB128GB-極夜黑色-平行進口-中國版/p/H6588001_S_Oppo_Reno_6_128_Black
16,H6588001_S_Vivo_Y17_Blue,smartphone,vivo,Y17 4GB+128GB 寶石藍色 香港行貨,1899.0,0.0,0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Y17-4GB128GB-寶石藍色-香港行貨/p/H6588001_S_Vivo_Y17_Blue
17,H0775019_S_L06,smartphone,Motorola,Moto G5 Plus XT1685 (4+32G) 智能電話,2299.0,0.0,0,Motorola-&-Lenovo專門店,https://www.hktvmall.com/hktv/zh/main/Motorola-&-Lenovo專門店/s/H0775019/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Moto-G5-Plus-XT1685-432G-智能電話/p/H0775019_S_L06
18,H6588001_S_Redmi_K20Pro_8_256_Black_cn,smartphone,小米,紅米 K20 Pro 8GB+256GB 黑色 平行進口 中國版,3499.0,0.0,0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/紅米-K20-Pro-8GB256GB-黑色-平行進口-中國版/p/H6588001_S_Redmi_K20Pro_8_256_Black_cn
19,H5892002_S_117061-3054,smartphone,Speck,iPhone XR Presidio Ultra Case,280.0,0.0,0,Praesto-Lifestyle,https://www.hktvmall.com/hktv/zh/main/Praesto-Lifestyle/s/H5892002/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/iPhone-XR-Presidio-Ultra-Case/p/H5892002_S_117061-3054
20,H5300001_S_AHUMAR-LX26-128GBPW1,smartphone,Huawei,P30 Lite 6GB+128GB（香港行貨）珍珠白,2299.0,0.0,0,Citylink,https://www.hktvmall.com/hktv/zh/main/Citylink/s/H5300001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/P30-Lite-6GB128GB香港行貨珍珠白/p/H5300001_S_AHUMAR-LX26-128GBPW1
21,H5912001_S_OP0009,smartphone,一加,ONE PLUS 7 Pro 6+128GB-黑（平行進口）,4488.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/ONE-PLUS-7-Pro-6128GB黑平行進口/p/H5912001_S_OP0009
22,H5156001_S_a320190617A12,smartphone,LINE FRIENDS,LINE FRIENDS AirPods Case with Keychain- Girl,239.0,0.0,0,a3,https://www.hktvmall.com/hktv/zh/main/a3/s/H5156001/電子電器/電子電器/手機及平板電腦/手機周邊配件/藍牙耳機/LINE-FRIENDS-AirPods-Case-with-Keychain-Girl/p/H5156001_S_a320190617A12
23,H5912001_S_BY0005,smartphone,BlackBerry,DTEK60 32GB（香港行貨）,2380.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/DTEK60-32GB香港行貨/p/H5912001_S_BY0005
24,H5982001_S_alcatel5vblue,smartphone,Alcatel,Alcatel 5V Blue 香港行貨一年保養,1480.0,0.0,0,Xero,https://www.hktvmall.com/hktv/zh/main/Xero/s/H5982001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Alcatel-5V-Blue-香港行貨一年保養/p/H5982001_S_alcatel5vblue
25,H5683002_S_P1472,smartphone,日本ASK,SP528高清四核 4G LTE手機,1580.0,0.0,0,天時科電商,https://www.hktvmall.com/hktv/zh/main/天時科電商/s/H5683002/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/SP528高清四核-4G-LTE手機/p/H5683002_S_P1472
26,H6588001_S_Vivo_V11_Nebula,smartphone,vivo,V11 6GB+128GB 星雲紫 香港行貨,2499.0,0.0,0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/V11-6GB128GB-星雲紫-香港行貨/p/H6588001_S_Vivo_V11_Nebula
27,H6588001_S_Vivo_NEX2_Blue,smartphone,vivo,NEX 雙屏版 10GB+128GB 冰原藍色 香港行貨,4299.0,0.0,0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/NEX-雙屏版-10GB128GB-冰原藍色-香港行貨/p/H6588001_S_Vivo_NEX2_Blue
28,H0972006_S_M30Pro,smartphone,iEAST,M30Pro 無線WiFi音響音頻無損HiFi音質音樂盒,688.0,0.0,0,ASK-Gadgets,https://www.hktvmall.com/hktv/zh/main/ASK-Gadgets/s/H0972006/電子電器/電子電器/視聽娛樂/其他/其他影音器材-&-配件/M30Pro-無線WiFi音響音頻無損HiFi音質音樂盒/p/H0972006_S_M30Pro
29,H5683001_S_P2334,smartphone,TSK,D6全智能4G手機,1280.0,0.0,0,日本ASK數碼專門店,https://www.hktvmall.com/hktv/zh/main/日本ASK數碼專門店/s/H5683001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/D6全智能4G手機/p/H5683001_S_P2334
30,H0775001_S_C01956,smartphone,SONY,索尼 Sony Xperia 10 I4193 黑色,2399.0,0.0,0,DCONE,https://www.hktvmall.com/hktv/zh/main/DCONE/s/H0775001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/索尼-Sony-Xperia-10-I4193-黑色/p/H0775001_S_C01956
31,H0775019_S_Lenovo_S5,smartphone,聯想,智能手機 S5 黑色,1299.0,0.0,0,Motorola-&-Lenovo專門店,https://www.hktvmall.com/hktv/zh/main/Motorola-&-Lenovo專門店/s/H0775019/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/智能手機-S5-黑色/p/H0775019_S_Lenovo_S5
32,H5912001_S_LN0006,smartphone,聯想,Z5 Pro GT 8+256GB-黑（平行進口）,4199.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Z5-Pro-GT-8256GB黑平行進口/p/H5912001_S_LN0006
33,S1103001_S_iphone8_64_SIL,smartphone,APPLE 蘋果,"香港行貨 2018 iPhone 8 4.7""銀色 64GB",6188.0,0.0,0,Smart-Living,https://www.hktvmall.com/hktv/zh/main/Smart-Living/s/S1103001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/香港行貨-2018-iPhone-8-47銀色-64GB/p/S1103001_S_iphone8_64_SIL
34,H7007001_S_SAMA70506H01BK01,smartphone,三星,香港行貨(黑色)GALAXY A70 A7050 6GB RAM 128GB ROM,2728.0,0.0,0,煒信電信電子科技公司,https://www.hktvmall.com/hktv/zh/main/煒信電信電子科技公司/s/H7007001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/香港行貨黑色GALAXY-A70-A7050-6GB-RAM-128GB-ROM/p/H7007001_S_SAMA70506H01BK01
35,H5912001_S_SAM0010_bk,smartphone,三星,GALAXY S9+ DUAL 64GB G965FD 黑 (平行進口),4999.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/GALAXY-S9-DUAL-64GB-G965FD-黑-平行進口/p/H5912001_S_SAM0010_bk
36,H6588001_S_Sony_Xperia_1_Grey,smartphone,SONY,Xperia 1 6GB+128GB 霧灰色 香港行貨,5699.0,0.0,0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Xperia-1-6GB128GB-霧灰色-香港行貨/p/H6588001_S_Sony_Xperia_1_Grey
37,H6588001_S_Sony_Xperia_1_White,smartphone,SONY,Xperia 1 6GB+128GB 雪白色 香港行貨,5699.0,0.0,0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Xperia-1-6GB128GB-雪白色-香港行貨/p/H6588001_S_Sony_Xperia_1_White
38,S2229001_S_MZC9BK,smartphone,Meizu,"C9 2ram / 16rom  , 5.5"" 智能手機 (黑色)",688.0,0.0,0,溍鎰實業有限公司,https://www.hktvmall.com/hktv/zh/main/溍鎰實業有限公司/s/S2229001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/C9-2ram-16rom-55-智能手機-黑色/p/S2229001_S_MZC9BK
39,S2229001_S_MZC9BL,smartphone,Meizu,"C9 2ram / 16rom  , 5.5"" 智能手機 (藍色)",688.0,0.0,0,溍鎰實業有限公司,https://www.hktvmall.com/hktv/zh/main/溍鎰實業有限公司/s/S2229001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/C9-2ram-16rom-55-智能手機-藍色/p/S2229001_S_MZC9BL
40,H6482001_S_150,smartphone,APPLE,iPhone 6S Plus 上門更換電池服務(包電池),250.0,5.0,1,加速度-(香港),https://www.hktvmall.com/hktv/zh/main/加速度-(香港)/s/H6482001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/iPhone-6S-Plus-上門更換電池服務包電池/p/H6482001_S_150
41,H6482001_S_62,smartphone,APPLE,iPhone SE 上門更換電池服務(包電池),250.0,0.0,0,加速度-(香港),https://www.hktvmall.com/hktv/zh/main/加速度-(香港)/s/H6482001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/iPhone-SE-上門更換電池服務包電池/p/H6482001_S_62
42,H6482001_S_271,smartphone,APPLE,iPhone 5 上門更換電池服務(包電池),250.0,0.0,0,加速度-(香港),https://www.hktvmall.com/hktv/zh/main/加速度-(香港)/s/H6482001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/iPhone-5-上門更換電池服務包電池/p/H6482001_S_271
43,H5912001_S_AP0019-be,smartphone,APPLE,iPhone XR 128GB-藍(香港行貨),6788.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/iPhone-XR-128GB藍香港行貨/p/H5912001_S_AP0019-be
44,H5892002_S_103111-5905,smartphone,Speck,"Presidio Show iPhone 8, iPhone 7, iPhone 6s & iPhone 6 Case",238.0,0.0,0,Praesto-Lifestyle,https://www.hktvmall.com/hktv/zh/main/Praesto-Lifestyle/s/H5892002/電子電器/電子電器/手機及平板電腦/手機周邊配件/手機外殼/Presidio-Show-iPhone-8-iPhone-7-iPhone-6s-iPhone-6-Case/p/H5892002_S_103111-5905
45,H5912001_S_Ca0004,smartphone,CAT,S61 64GB 智能手機 (香港行貨),7280.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/S61-64GB-智能手機-香港行貨/p/H5912001_S_Ca0004
46,H5912001_S_BY0004,smartphone,BlackBerry,Keyone 64GB dual sim（香港行貨）,3980.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Keyone-64GB-dual-sim香港行貨/p/H5912001_S_BY0004
47,H5912001_S_ME0003,smartphone,美圖,M8S 64GB（香港行貨）,2298.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/M8S-64GB香港行貨/p/H5912001_S_ME0003
48,H7019001_S_Note_7P_Purple,smartphone,Ulefone,4G-LTE 智能手機 - Note 7P (紫色),849.0,0.0,0,凱訊數碼有限公司,https://www.hktvmall.com/hktv/zh/main/凱訊數碼有限公司/s/H7019001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/4GLTE-智能手機-Note-7P-紫色/p/H7019001_S_Note_7P_Purple
49,H5300001_S_AOEA60106_128GBMBK4,smartphone,一加,OnePlus 6T 128GB 午夜黑,3799.0,0.0,0,Citylink,https://www.hktvmall.com/hktv/zh/main/Citylink/s/H5300001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/OnePlus-6T-128GB-午夜黑/p/H5300001_S_AOEA60106_128GBMBK4
50,H0775012_S_U12P1,smartphone,HTC,[最新型號]U12+ (6+128) 極鏡黑 智能電話(新一代水漾玻璃機身),4998.0,0.0,0,HTC,https://www.hktvmall.com/hktv/zh/main/HTC/s/H0775012/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/最新型號U12-6128-極鏡黑-智能電話新一代水漾玻璃機身/p/H0775012_S_U12P1
51,H6588001_S_Vivo_Y95_Black,smartphone,vivo,Y95 4GB+64GB 星夜黑 香港行貨,1749.0,5.0,1,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Y95-4GB64GB-星夜黑-香港行貨/p/H6588001_S_Vivo_Y95_Black
52,H0972006_S_vivo_V9_Black,smartphone,vivo,6.3吋 4G-LTE 智能手機 - V9 (4+64GB) (瓷釉黑) (原裝行貨),1798.0,0.0,0,ASK-Gadgets,https://www.hktvmall.com/hktv/zh/main/ASK-Gadgets/s/H0972006/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/63吋-4GLTE-智能手機-V9-464GB-瓷釉黑-原裝行貨/p/H0972006_S_vivo_V9_Black
53,H5912001_S_SAM0055-bk,smartphone,三星,Galaxy S10 SM-G973U 8+512GB 智能手機-黑（香港行貨）,6388.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-S10-SMG973U-8512GB-智能手機黑香港行貨/p/H5912001_S_SAM0055-bk
54,H5912001_S_SAM0056-we,smartphone,三星,Galaxy S10+ SM-G975U 8+128GB 智能手機-白 (香港行貨),6199.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-S10-SMG975U-8128GB-智能手機白-香港行貨/p/H5912001_S_SAM0056-we
55,H5912001_S_SAM0057-we,smartphone,三星,Galaxy S10+ SM-G975U 8+512GB 智能手機-白 (香港行貨),7888.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-S10-SMG975U-8512GB-智能手機白-香港行貨/p/H5912001_S_SAM0057-we
56,H5912001_S_SAM0073-gn,smartphone,三星,Galaxy S10+Plus SM-G975U 8+128GB 智能手機-緑(平行進口),5999.0,0.0,0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-S10Plus-SMG975U-8128GB-智能手機緑平行進口/p/H5912001_S_SAM0073-gn
57,H7007001_S_SAMG9730H01GN01,smartphone,三星,香港行貨(棱鏡綠)GALAXY S10 G9730 8GB RAM 128GB ROM,5098.0,0.0,0,煒信電信電子科技公司,https://www.hktvmall.com/hktv/zh/main/煒信電信電子科技公司/s/H7007001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/香港行貨棱鏡綠GALAXY-S10-G9730-8GB-RAM-128GB-ROM/p/H7007001_S_SAMG9730H01GN01
58,H7007001_S_SAMA70506H01CO01,smartphone,三星,香港行貨(珊瑚色)GALAXY A70 A7050 6GB RAM 128GB ROM,2728.0,0.0,0,煒信電信電子科技公司,https://www.hktvmall.com/hktv/zh/main/煒信電信電子科技公司/s/H7007001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/香港行貨珊瑚色GALAXY-A70-A7050-6GB-RAM-128GB-ROM/p/H7007001_S_SAMA70506H01CO01
59,H7007001_S_SAMA70506H01WH01,smartphone,三星,香港行貨(白色)GALAXY A70 A7050 6GB RAM 128GB ROM,2728.0,0.0,0,煒信電信電子科技公司,https://www.hktvmall.com/hktv/zh/main/煒信電信電子科技公司/s/H7007001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/香港行貨白色GALAXY-A70-A7050-6GB-RAM-128GB-ROM/p/H7007001_S_SAMA70506H01WH01
